detected_at,company,title,location,flags,url
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Software Infrastructure Engineer (Starlink),"Redmond, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8573254002?gh_jid=8573254002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Space Lasers Engineer, Satellites (Starlink)","Redmond, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8483195002?gh_jid=8483195002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Structures Engineer, Build (Starship)","Starbase, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8558849002?gh_jid=8558849002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Supplier Development Engineer, Battery (Starlink) ","Redmond, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8594391002?gh_jid=8594391002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Supplier Development Engineer, Data Center (Starlink) ","Palo Alto, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8645827002?gh_jid=8645827002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Supplier Development Engineer, Data Center (Starlink) ","Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8642976002?gh_jid=8642976002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Technical Operations Engineer, Customer Success (Starlink)","Redmond, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8444679002?gh_jid=8444679002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Technical Operations Engineer, Customer Success (Starlink)","Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8439487002?gh_jid=8439487002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Tooling Design Engineer, Investment Casting ","Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8493185002?gh_jid=8493185002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Tooling Engineer, Plastic Injection Molding (Starlink)","Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8574347002?gh_jid=8574347002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Water Treatment Engineer, Solar Cell Factory (Starlink)","Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8558147002?gh_jid=8558147002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Wet Process Equipment Engineer, Solar Cells (Starlink)","Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8700413002?gh_jid=8700413002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Wi-Fi Software Engineer (Starlink),"Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8716120002?gh_jid=8716120002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Wi-Fi Software Engineer (Starlink),"Palo Alto, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8716131002?gh_jid=8716131002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Wireless Software Engineer (Starlink),"Palo Alto, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8637796002?gh_jid=8637796002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Wireless Software Engineer (Starlink),"Redmond, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8637824002?gh_jid=8637824002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Yield Engineer, RF Final Test Integration (Starlink/Akoustis)","Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8760870002?gh_jid=8760870002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Starship Engineer, FOD Control","Starbase, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8689262002?gh_jid=8689262002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Structures Engineer, Build (Starship)","Starbase, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8493500002?gh_jid=8493500002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Supplier Development Engineer, Assembly Processes (Starlink)","Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8533959002?gh_jid=8533959002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Supplier Development Engineer, Automation & Controls (Starlink)","Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8533957002?gh_jid=8533957002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Supplier Development Engineer, Cables (Starlink)","Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8533945002?gh_jid=8533945002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Supplier Development Engineer, Harnessing (Starlink) ","Redmond, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8494936002?gh_jid=8494936002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Supplier Development Engineer, Harnessing (Starshield)","Hawthorne, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8568157002?gh_jid=8568157002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Supplier Development Engineer, PCB (Starlink)","Redmond, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8477099002?gh_jid=8477099002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Supplier Development Engineer, PCB (Starlink)","Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8731214002?gh_jid=8731214002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Supplier Development Engineer, PCB/PCBA (Starshield)","Hawthorne, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8719843002?gh_jid=8719843002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Supplier Development Engineer, Photovoltaics (Starlink)","Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8533949002?gh_jid=8533949002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Supplier Development Engineer, Power Electronics (Starlink)","Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8533953002?gh_jid=8533953002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Supplier Development Engineer, Reliability (Starlink)","Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8533955002?gh_jid=8533955002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Supplier Development Engineer, Routers (Starlink)","Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8533961002?gh_jid=8533961002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Supplier Development Engineer, Silicon (Starlink)","Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8533951002?gh_jid=8533951002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Supply Chain Engineer, PCB (Starlink)","Redmond, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8477142002?gh_jid=8477142002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Technical Operations Engineer, Customer Success (Starlink)","Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8548119002?gh_jid=8548119002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Technical Operations Engineer, Customer Success (Starlink)","Redmond, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8548111002?gh_jid=8548111002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Test Engineer, Oxygen","McGregor, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8628878002?gh_jid=8628878002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Test Engineer, Powertrain Components (Starship)  ","Hawthorne, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8716126002?gh_jid=8716126002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Tooling Engineer, AI Satellites (Starmind)","Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8727903002?gh_jid=8727903002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Water Treatment Engineer, Solar Cell Factory (Starlink)","Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8550390002?gh_jid=8550390002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Welding Automation Engineer, Chamber and Nozzle (Raptor) ","Hawthorne, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8544608002?gh_jid=8544608002
2026-09-03T17:53:00.945963+00:00,SpaceX,Wi-Fi Software Engineer (Starlink),"Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8715500002?gh_jid=8715500002
2026-09-03T17:53:00.945963+00:00,SpaceX,Wi-Fi Software Engineer (Starlink),"Palo Alto, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8715832002?gh_jid=8715832002
2026-09-03T17:53:00.945963+00:00,SpaceX,Wireless Software Engineer (Starlink),"Redmond, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8637826002?gh_jid=8637826002
2026-09-03T17:53:00.945963+00:00,SpaceX,Wireless Software Engineer (Starlink),"Palo Alto, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8637814002?gh_jid=8637814002
2026-09-03T17:53:00.945963+00:00,SpaceX,Wireless Systems Engineer (Starlink Mobile),"Sunnyvale, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8546717002?gh_jid=8546717002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Yield Engineer, RF Final Test Integration (Starlink/Akoustis)","Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8727899002?gh_jid=8727899002
2026-09-03T17:53:00.945963+00:00,Truveta,Machine Learning Engineer - LLMs & Generative AI,"Seattle, WA",ℹ️ no H-1B sponsorship (OPT still fine),https://job-boards.greenhouse.io/truveta/jobs/5555763004
2026-09-03T17:53:00.945963+00:00,Truveta,Software Engineer - Backend Services,"Seattle, WA",ℹ️ no H-1B sponsorship (OPT still fine),https://job-boards.greenhouse.io/truveta/jobs/6002807004
2026-09-03T17:53:00.945963+00:00,Truveta,Software Engineer - Data Processing,"Seattle, WA",ℹ️ no H-1B sponsorship (OPT still fine),https://job-boards.greenhouse.io/truveta/jobs/6128329004
2026-09-03T17:53:00.945963+00:00,Truveta,Software Engineer - Live Link,"Seattle, WA",ℹ️ no H-1B sponsorship (OPT still fine),https://job-boards.greenhouse.io/truveta/jobs/6140479004
2026-09-03T17:53:00.945963+00:00,Truveta,Software Engineer - Person Matching,"Seattle, WA",ℹ️ no H-1B sponsorship (OPT still fine),https://job-boards.greenhouse.io/truveta/jobs/5817190004
2026-09-03T17:53:00.945963+00:00,Truveta,Software Engineer – Cerberus,"Seattle, WA",ℹ️ no H-1B sponsorship (OPT still fine),https://job-boards.greenhouse.io/truveta/jobs/6147526004
2026-09-03T17:53:00.945963+00:00,Truveta,Software Engineering Intern,"Seattle, WA",ℹ️ no H-1B sponsorship (OPT still fine),https://job-boards.greenhouse.io/truveta/jobs/5659745004
2026-09-03T17:53:00.945963+00:00,Western Digital,Software Engineer,"San Jose, us",❓ no description,https://api.smartrecruiters.com/v1/companies/westerndigital/postings/744000138717897
2026-09-03T17:53:00.945963+00:00,Western Digital,Software Engineer (Apps) ,"San Jose, us",❓ no description,https://api.smartrecruiters.com/v1/companies/westerndigital/postings/744000142878952
2026-09-03T17:53:00.945963+00:00,Western Digital,Summer 2027 Intern - Software Engineering,"San Jose, us",❓ no description,https://api.smartrecruiters.com/v1/companies/westerndigital/postings/744000143171017
2026-09-03T17:53:00.945963+00:00,Zuora,Customer Solution Engineer - AI Native/Consumption Quote to Cash,Remote - United States,,https://boards.greenhouse.io/zuora/jobs/8027105?gh_jid=8027105
2026-09-03T17:53:00.945963+00:00,Zuora,Customer Solution Engineer - Quote to Cash,Remote - United States,,https://boards.greenhouse.io/zuora/jobs/7770757?gh_jid=7770757
2026-09-03T17:53:00.945963+00:00,Zuora,Software Engineer (Payment),"Foster City, California, United States",,https://boards.greenhouse.io/zuora/jobs/7845455?gh_jid=7845455
2026-09-03T17:53:00.945963+00:00,Zuora,Software Engineer III,"Foster City, California, United States",,https://boards.greenhouse.io/zuora/jobs/8040763?gh_jid=8040763
2026-09-03T18:29:31.442475+00:00,Coinbase,Threat Intelligence Platform Engineer,Remote - USA,,https://www.coinbase.com/careers/positions/8177619?gh_jid=8177619
2026-09-03T21:04:02.092400+00:00,Chime,"Software Engineer, Growth","San Francisco, CA, USA",,https://boards.greenhouse.io/chime/jobs/8782503002?gh_jid=8782503002
2026-09-03T21:04:02.092400+00:00,LaunchDarkly,"Full Stack Engineer, Observability",Remote - US,,https://job-boards.greenhouse.io/launchdarkly/jobs/7985794003
2026-09-03T21:04:02.092400+00:00,Ramp,"GTM Business Systems Engineer, Post Sales","New York, NY (HQ)",,https://jobs.ashbyhq.com/ramp/696bc715-794c-4a0c-967d-d7f8b637b392
2026-09-03T21:04:02.092400+00:00,Ramp,"GTM Business Systems Engineer, Quote-to-Cash","New York, NY (HQ)",,https://jobs.ashbyhq.com/ramp/6310f1b3-1ae2-476c-b4ce-affe530ede26
2026-09-03T21:20:15.164550+00:00,OpenAI,"Full Stack Software Engineer, Product Explorations",San Francisco,,https://jobs.ashbyhq.com/openai/4d1ede8c-3d4c-4503-8408-81e4b68c5c91
2026-09-03T21:20:15.164550+00:00,OpenAI,"Software Engineer, Native Learning Experiences",San Francisco,,https://jobs.ashbyhq.com/openai/1098311d-3a07-40ad-8107-6245a492a0b3
2026-09-03T21:20:15.164550+00:00,Stripe,"Software Engineer, Online Database Infrastructure","Seattle, WA",,https://stripe.com/jobs/search?gh_jid=8177930
2026-09-03T21:20:15.164550+00:00,Waymo,"2027 Summer Intern, MS, Software Engineering, Behavior Test ","San Francisco, California, USA",,https://careers.withwaymo.com/jobs?gh_jid=8174504
2026-09-04T00:08:00.242918+00:00,SpaceX,AI Security Software Engineer (Starshield),"Hawthorne, CA",🇺🇸 US citizenship required 🔒 clearance required,https://boards.greenhouse.io/spacex/jobs/8782397002?gh_jid=8782397002
2026-09-04T00:08:00.242918+00:00,SpaceX,"New Graduate Engineer, Starship Components","Hawthorne, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8783046002?gh_jid=8783046002
2026-09-04T00:08:00.242918+00:00,SpaceX,Software Engineer (Flight Reliability),"Hawthorne, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8783243002?gh_jid=8783243002
2026-09-04T00:08:00.242918+00:00,SpaceX,Software Engineer (Flight Reliability),"Redmond, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8783281002?gh_jid=8783281002
2026-09-04T00:08:00.242918+00:00,SpaceX,Software Engineer (Flight Reliability),"Starbase, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8783284002?gh_jid=8783284002
2026-09-04T00:08:00.242918+00:00,Zoox,Contract Student Worker - Autonomy Safety Data Engineer,"Foster City, CA",,https://jobs.lever.co/zoox/dafe2927-74bf-4bef-8df0-cb0874595819
2026-09-04T03:36:54.174457+00:00,Anthropic,"Data Infrastructure Engineer, Pre-training","San Francisco, CA",,https://job-boards.greenhouse.io/anthropic/jobs/4973067008
2026-09-04T11:20:48.599592+00:00,Netskope,Solutions Engineer - Healthcare,"Texas, United States",,https://www.netskope.com/company/careers/open-positions/?gh_jid=8045251
2026-09-04T16:12:23.721679+00:00,Anthropic,"Applied AI, Research Engineer ","San Francisco, CA | New York City, NY",,https://job-boards.greenhouse.io/anthropic/jobs/5390811008
2026-09-04T16:12:23.721679+00:00,Point72,"Software Engineer, Back Office Systems","New York, NY",,https://boards.greenhouse.io/point72/jobs/8773519002?gh_jid=8773519002
2026-09-04T16:23:19.158983+00:00,Arista Networks,Systems Engineer – SD-WAN & SD-Branch (Enterprise),"Denver, us",❓ no description,https://api.smartrecruiters.com/v1/companies/aristanetworks/postings/744000147557840
2026-09-04T16:23:19.158983+00:00,Scale AI,Software Engineer - New Grad,"San Francisco, CA",,https://job-boards.greenhouse.io/scaleai/jobs/4730836005
2026-09-04T16:23:19.158983+00:00,Scale AI,Software Engineering Intern (Summer 2027) ,"San Francisco, CA",,https://job-boards.greenhouse.io/scaleai/jobs/4730845005
2026-09-04T16:23:19.158983+00:00,Shield AI,Mission Systems Software Engineer - BlueSky (R5199),"Seattle, Washington",🇺🇸 US citizenship required,https://jobs.lever.co/shieldai/8ab0ecee-89be-4670-bcc0-055b8afbf254
2026-09-04T18:16:17.446757+00:00,Lyft,Machine Learning Engineer,"San Francisco, CA",,https://app.careerpuck.com/job-board/lyft/job/8688633002?gh_jid=8688633002
2026-09-04T18:16:17.446757+00:00,Lyft,Machine Learning Engineer,"New York, NY",,https://app.careerpuck.com/job-board/lyft/job/8689127002?gh_jid=8689127002
2026-09-04T18:16:17.446757+00:00,NVIDIA,"Physical Design Engineer, Synthesis and Implementation","US, MA, Westford",❓ no description,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-MA-Westford/Physical-Design-Engineer--Synthesis-and-Implementation_JR2022543-1
2026-09-04T20:47:16.236186+00:00,Affirm,Software Engineer II,Remote Canada,,https://job-boards.greenhouse.io/affirm/jobs/7981805003
2026-09-04T20:47:16.236186+00:00,Affirm,"Software Engineer II, Backend (Post-Transaction)",Remote US,,https://job-boards.greenhouse.io/affirm/jobs/7981803003
2026-09-04T20:47:16.236186+00:00,Arista Networks,"Systems Engineer – VeloCloud SD-WAN/SD-Branch (MSP/SP), USA Remote","Dallas, us",❓ no description,https://api.smartrecruiters.com/v1/companies/aristanetworks/postings/744000147589219
2026-09-04T20:47:16.236186+00:00,Benchling,"Software Engineer, Agents","San Francisco, CA",,https://jobs.ashbyhq.com/benchling/263fd507-eb03-4cfa-8297-ce276b729b52
2026-09-04T20:47:16.236186+00:00,Block,"Software Engineer, Justice Engineering","Bay Area, CA, United States of America",,http://block.xyz/careers/jobs/5406194008?gh_jid=5406194008
2026-09-04T20:47:16.236186+00:00,Lithic,"Software Engineer, Treasury",Remote ,ℹ️ no H-1B sponsorship (OPT still fine),https://job-boards.greenhouse.io/lithic/jobs/5737189004
2026-09-04T20:47:16.236186+00:00,New Relic,Software Engineer - Auth0/AuthZ (Java),"Portland, Oregon, USA",ℹ️ no H-1B sponsorship (OPT still fine),https://job-boards.greenhouse.io/newrelic/jobs/5416517008
2026-09-04T20:47:16.236186+00:00,Qualtrics,Machine Learning Engineer II,"Seattle, Washington,  United States",🔒 clearance required,https://www.qualtrics.com/careers/us/en/job/8003475?gh_jid=8003475
2026-09-04T20:47:16.236186+00:00,SpaceX,GNC Engineer - Embedded Controls (Starlink),"Redmond, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8784235002?gh_jid=8784235002
2026-09-04T20:47:16.236186+00:00,Yext,Software Engineer,"New York, NY",,https://job-boards.greenhouse.io/yext/jobs/8174875
2026-09-05T00:08:41.598947+00:00,SpaceX,IT Security Engineer - Top Secret Clearance,"Hawthorne, CA",🇺🇸 US citizenship required 🔒 clearance required,https://boards.greenhouse.io/spacex/jobs/8784792002?gh_jid=8784792002
2026-09-05T00:50:33.481513+00:00,OpenAI,"Software Engineer, HSM Infrastructure Security, Consumer Devices",San Francisco,,https://jobs.ashbyhq.com/openai/a14780e7-0316-478c-8e6a-d7629c31c49d
